Year,Month,Date,Treatment/Control,SGL,Plot,Transect,Trap,ID,Recapture?,Specimen.Species,Sex?,Age?,Total.WT,Bag.WT,Animal.Weight,Ear.length,Foot.length,Tail.length,Body.length,Larvae,Nymphs,Ticks.Total,Fleas ,Other.Ectoparasites,
2018,June,6/12/2018,,SGL103,A,E,25,BLUE386,Y,WFM ,F,AD,,,,,,,,,,6,,,
2018,June,6/12/2018,,SGL103,A,W,14,BLUE391,Y,WFM ,F,AD,,,,,,,,,,8,,,
2018,June,6/12/2018,,SGL103,A,E,12,BLUE395,Y,WFM ,F,AD,,,,,,,,,,3,,,
2018,June,6/12/2018,,SGL103,A,E,5,BLUE400,Y,WFM ,F,AD,,,,,,,,,,2,,,
2018,June,6/12/2018,,SGL103,B,W,6,RED312,N,WFM ,F,AD,,,24,1.4,1.7,,9.2,,,3,,,
2018,June,6/12/2018,,SGL103,B,E,23,RED329,Y,WFM ,F,AD,,,,,,,,,,5,,,
2018,June,6/12/2018,,SGL103,B,W,1,RED338,N,WFM ,M,AD,,,21,1.3,1.7,,8.2,,,1,,,
2018,June,6/12/2018,,SGL103,B,E,15,RED341,Y,WFM ,F,AD,,,,,,,,,,4,,,
2018,June,6/12/2018,,SGL103,A,E,2,RED344,Y,WFM ,M,AD,,,,,,,,,,1,,,
2018,June,6/12/2018,,SGL103,B,W,5,RED361,Y,WFM ,F,AD,,,,,,,,,,,,,
2018,June,6/12/2018,,SGL103,B,E,8,RED387,N,WFM ,M,AD,,,21,1.6,2.3,,8.6,,,2,,,
2018,June,6/12/2018,,SGL103,B,E,12,RED388,Y,WFM ,F,AD,,,,,,,,,,3,,,
2018,June,6/12/2018,,SGL103,B,E,9,RED395,Y,WFM ,F,AD,,,,,,,,,,3,,,
2018,June,6/19/2018,,SGL103,A,W,11,BLUE303,Y,WFM ,F,AD,,,,,,,,,,2,,,
2018,June,6/19/2018,,SGL103,A,W,4,BLUE320,Y,WFM ,F,AD,,,,,,,,,,2,,,
2018,June,6/19/2018,,SGL103,A,E,13,BLUE333,Y,WFM ,F,AD,,,,,,,,,,2,,,
2018,June,6/19/2018,,SGL103,A,W,10,BLUE337,Y,WFM ,M,AD,,,,,,,,,,4,,,
2018,June,6/19/2018,,SGL103,A,E,24,BLUE346,Y,WFM ,F,AD,,,24,,,,,,,0,,,
2018,June,6/19/2018,,SGL103,A,W,14,BLUE355,Y,WFM ,M,AD,,,15,1.5,2,,8,,,8,,,
2018,June,6/19/2018,,SGL103,A,W,12,BLUE367,Y,WFM ,M,AD,,,21,,,,,,,1,,,
2018,June,6/19/2018,,SGL103,A,E,8,BLUE374,Y,WFM ,M,AD,,,,,,,,,,8,,,
2018,June,6/19/2018,,SGL103,A,E,11,BLUE375,Y,WFM ,F,AD,,,,,,,,,,4,,,
2018,June,6/19/2018,,SGL103,A,W,6,BLUE376,Y,WFM ,F,AD,,,,,,,,,,3,,,
2018,June,6/19/2018,,SGL103,A,E,25,BLUE380,N,WFM ,M,AD,,,22,1.5,1.8,,7,,,1,,,
2018,June,6/19/2018,,SGL103,A,E,19,BLUE382,Y,WFM ,M,AD,,,,,,,,,,6,,,
2018,June,6/19/2018,,SGL103,A,W,3,BLUE387,N,WFM ,,JUV,,,20,,,,,,,7,,,
2018,June,6/19/2018,,SGL103,A,W,16,BLUE391,Y,WFM ,F,AD,,,,,,,,,,0,,,
2018,June,6/19/2018,,SGL103,A,E,6,BLUE392,N,WFM ,M,AD,,,21,1.5,2,,8,,,12,,,
2018,June,6/19/2018,,SGL103,A,W,2,BLUE395,Y,WFM ,F,AD,,,,,,,,,,2,,,
2018,June,6/19/2018,,SGL103,B,W,6,RED312,Y,WFM ,F,AD,,,,,,,,,,2,,,
2018,June,6/19/2018,,SGL103,B,W,1,RED338,Y,WFM ,M,AD,,,,,,,,,,9,,,
2018,June,6/19/2018,,SGL103,B,W,2,RED340,N,WFM ,F,AD,,,10,1.6,2,,7.5,,,1,,,
2018,June,6/19/2018,,SGL103,B,E,10,RED341,Y,WFM ,F,AD,,,,,,,,,,3,,,
2018,June,6/19/2018,,SGL103,B,W,17,RED361,Y,WFM ,F,AD,,,,,,,,,,3,,,
2018,June,6/19/2018,,SGL103,A,W,25,RED372,N,WFM ,M,JUV,,,,1.25,2,,6,,,2,,,
2018,June,6/19/2018,,SGL103,B,W,8,RED385,N,WFM ,M,JUV,,,,1.5,1.6,,5,,,5,,,
2018,June,6/19/2018,,SGL103,B,E,7,RED388,Y,WFM ,F,AD,,,,,,,,,,2,,,
2018,June,6/19/2018,,SGL103,B,E,11,RED392,Y,WFM ,M,AD,,,,,,,,,,3,,,
2018,June,6/19/2018,,SGL103,B,E,1,RED395,N,WFM ,F,AD,,,19,1.2,2,,8,,,5,,,
2018,June,6/19/2018,,SGL103,B,E,8,RED397,Y,WFM ,M,AD,,,,,,,,,,3,,,
2018,June,6/27/2018,,SGL103,A,W,10,BLUE303,Y,WFM ,F,AD,,,,,,,,,,4,,,
2018,June,6/27/2018,,SGL103,A,W,9,BLUE311,Y,WFM ,F,AD,,,,,,,,,,3,,,
2018,June,6/27/2018,,SGL103,A,W,13,BLUE318,N,WFM ,,AD,,,12,1.5,2,,,,,10,1,,
2018,June,6/27/2018,,SGL103,A,W,4,BLUE320,Y,WFM ,F,AD,,,,,,,,,,8,,,
2018,June,6/27/2018,,SGL103,A,E,6,BLUE321,N,WFM ,F,JUV,,,28,1.5,1.7,,6.4,,,6,,,
2018,June,6/27/2018,,SGL103,A,W,23,BLUE324,N,WFM ,M,AD,,,16,1.4,2,,7,,,26,,,
2018,June,6/27/2018,,SGL103,A,E,11,BLUE333,Y,WFM ,F,AD,,,,,,,,,,5,,,
2018,June,6/27/2018,,SGL103,A,E,23,BLUE339,N,WFM ,F,AD,,,22,1.5,2,,9,,,8,,,
2018,June,6/27/2018,,SGL103,A,W,24,BLUE339,Y,WFM ,F,AD,,,,,,,,,,6,,,
2018,June,6/27/2018,,SGL103,A,E,15,BLUE340,N,WFM ,F,AD,,,31,,2,,,,,1,,,
2018,June,6/27/2018,,SGL103,A,E,9,BLUE343,N,WFM ,M,AD,,,28,1.4,2.2,,8.5,,,3,,1,
2018,June,6/27/2018,,SGL103,A,E,22,BLUE345,N,WFM ,F,JUV,,,13,1.3,1.9,,6.7,,,3,,,
2018,June,6/27/2018,,SGL103,A,W,25,BLUE355,Y,WFM ,M,AD,,,,,,,,,,0,,,
2018,June,6/27/2018,,SGL103,A,E,10,BLUE357,Y,WFM ,F,AD,,,,,,,,,,1,,,
2018,June,6/27/2018,,SGL103,A,W,8,BLUE367,Y,WFM ,M,AD,,,,,,,,,,11,,,
2018,June,6/27/2018,,SGL103,A,W,19,BLUE368,Y,WFM ,M,AD,,,,,,,,,,0,,,
2018,June,6/27/2018,,SGL103,A,E,13,BLUE375,Y,WFM ,F,AD,,,,,,,,,,1,,,
2018,June,6/27/2018,,SGL103,A,W,5,BLUE376,Y,WFM ,F,AD,,,,,,,,,,16,,,
2018,June,6/27/2018,,SGL103,A,E,16,BLUE378,Y,WFM ,F,AD,,,,,,,,,,4,,,
2018,June,6/27/2018,,SGL103,A,E,19,BLUE382,Y,WFM ,M,AD,,,,,,,,,,3,,,
2018,June,6/27/2018,,SGL103,A,W,1,BLUE395,Y,WFM ,F,AD,,,,,,,,,,4,,,
2018,June,6/27/2018,,SGL103,A,E,5,BLUE396,Y,WFM ,,AD,,,,,,,,,,3,,,
2018,June,6/27/2018,,SGL103,B,W,6,RED312,Y,WFM ,F,AD,,,,,,,,,,2,,,
2018,June,6/27/2018,,SGL103,B,E,3,RED314,Y,WFM ,M,AD,,,,,,,,,,4,,,
2018,June,6/27/2018,,SGL103,B,E,20,RED317,N,WFM ,F,AD,,,,1.5,2,,7,,,2,,,
2018,June,6/27/2018,,SGL103,B,E,23,RED329,Y,WFM ,F,AD,,,,,,,,,,4,,,
2018,June,6/27/2018,,SGL103,B,E,25,RED330,Y,WFM ,M,AD,,,,,,,,,,6,,,
2018,June,6/27/2018,,SGL103,B,E,14,RED341,Y,WFM ,F,AD,,,,,,,,,,3,,,
2018,June,6/27/2018,,SGL103,B,E,16,RED355,N,WFM ,M,AD,,,31,1.75,2,,8.5,,,0,,,
2018,June,6/27/2018,,SGL103,B,W,12,RED361,Y,WFM ,F,AD,,,,,,,,,,2,,,
2018,June,6/27/2018,,SGL103,A,W,15,RED372,Y,WFM ,M,AD,,,,,,,,,,4,,,
2018,June,6/27/2018,,SGL103,B,E,25,RED373,N,WFM ,F,AD,,,25,1.5,2,,10,,,1,,,
2018,June,6/27/2018,,SGL103,B,E,22,RED375,N,WFM ,M,AD,,,17,1.6,2,,7.4,,,7,,,
2018,June,6/27/2018,,SGL103,B,W,5,RED385,Y,WFM ,M,AD,,,,,,,,,,0,,,
2018,June,6/27/2018,,SGL103,B,E,8,RED388,Y,WFM ,F,AD,,,,,,,,,,3,,,
2018,June,6/27/2018,,SGL103,B,E,15,RED388,Y,WFM ,F,AD,,,,,,,,,,3,,,
2018,June,6/27/2018,,SGL103,B,E,18,RED390,N,WFM ,F,AD,,,14,1.25,2,,7.5,,,9,,,
2018,June,6/27/2018,,SGL103,A,W,18,RED391,N,WFM ,M,AD,,,15,1.5,2.25,,7.5,,,1,,,
2018,June,6/27/2018,,SGL103,B,E,9,RED392,Y,WFM ,M,AD,,,,,,,,,,10,,,
2018,June,6/6/2018,,SGL92,C,E,8,BLACK307,N,WFM ,F,AD,,,17,1.5,2,,8.1,,,5,,,
2018,June,6/6/2018,,SGL92,C,E,24,BLACK331,N,WFM ,F,AD,,,24,,,,,,,1,,,
2018,June,6/6/2018,,SGL92,C,W,25,BLACK349,Y,WFM ,M,AD,,,21,,,,,,,10,,,
2018,June,6/6/2018,,SGL92,C,E,6,BLACK364,Y,WFM ,F,AD,,,,,,,,,,1,1,,
2018,June,6/6/2018,,SGL92,C,E,12,BLACK366,N,WFM ,F,JUV,,,,,,,,,,9,,,
2018,June,6/6/2018,,SGL92,C,E,17,BLACK377,N,WFM ,M,AD,,,17,1.4,2,,7,,,3,,,
2018,June,6/6/2018,,SGL92,C,E,14,BLACK380,Y,WFM ,F,AD,,,21,,,,,,,20,,,
2018,June,6/6/2018,,SGL92,C,E,11,BLACK381,N,WFM ,M,AD,,,17,1.8,2,,7.5,,,3,,,
2018,June,6/6/2018,,SGL92,C,W,22,BLACK382,N,WFM ,M,AD,,,23,2.3,2.2,,8.1,,,22,,,
2018,June,6/6/2018,,SGL92,C,W,20,BLACK393,Y,WFM ,F,AD,,,16,,,,,,,19,,,
2018,June,6/12/2018,,SGL92,C,E,2,BLACK301,N,WFM ,F,AD,,,15,1.3,1.4,,7.5,,,1,,,
2018,June,6/12/2018,,SGL92,C,E,16,BLACK312,N,WFM ,,AD,,,18,1.4,2,,8.5,,,7,,,
2018,June,6/12/2018,,SGL92,C,E,14,BLACK326,N,WFM ,M,AD,,,17,1.5,2,,8,,,10,,,
2018,June,6/12/2018,,SGL92,C,W,4,BLACK337,N,WFM ,M,AD,,,28,1.6,2,,8.3,,,5,,,
2018,June,6/12/2018,,SGL92,C,E,3,BLACK339,N,WFM ,M,AD,,,12,1.6,2,,8.3,,,2,,,
2018,June,6/12/2018,,SGL92,C,E,8,BLACK342,N,WFM ,M,AD,,,17,1.4,1.6,,8,,,1,,,
2018,June,6/12/2018,,SGL92,C,E,23,BLACK346,N,WFM ,M,AD,,,,,,,,,,1,,,
2018,June,6/12/2018,,SGL92,C,W,23,BLACK349,Y,WFM ,M,AD,,,,,,,,,,6,,,
2018,June,6/12/2018,,SGL92,C,W,16,BLACK356,N,WFM ,M,AD,,,18,1.5,2.5,,10,,,6,,,
2018,June,6/12/2018,,SGL92,C,E,7,BLACK357,N,WFM ,M,AD,,,17,1.6,1.9,,8.5,,,0,,,
2018,June,6/12/2018,,SGL92,C,W,8,BLACK360,N,WFM ,F,AD,,,23,1,2,,,,,3,,,
2018,June,6/12/2018,,SGL92,C,E,9,BLACK361,N,WFM ,F,AD,,,19,1.5,2,,7.5,,,2,,,
2018,June,6/12/2018,,SGL92,C,E,25,BLACK362,N,WFM ,M,AD,,,25,1.5,2,,8,,,10,,,
2018,June,6/12/2018,,SGL92,C,E,6,BLACK364,Y,WFM ,F,AD,,,,,,,,,,1,,,
2018,June,6/12/2018,,SGL92,C,E,12,BLACK366,Y,WFM ,F,AD,,,,,,,,,,2,,,
2018,June,6/12/2018,,SGL92,C,E,23,BLACK377,Y,WFM ,M,AD,,,,,,,,,,10,,,
2018,June,6/12/2018,,SGL92,C,W,21,BLACK382,Y,WFM ,M,AD,,,,,,,,,,8,,,
2018,June,6/12/2018,,SGL92,C,E,10,BLACK388,Y,WFM ,F,AD,,,,,,,,,,0,,,
2018,June,6/12/2018,,SGL92,C,E,24,BLACK394,N,WFM ,M,AD,,,24,1.1,2.4,,9,,,3,,,
2018,June,6/19/2018,,SGL92,C,E,1,BLACK313,N,WFM ,F,AD,,,16,1.5,2,,7.5,,,5,,,
2018,June,6/19/2018,,SGL92,C,E,16,BLACK326,Y,WFM ,M,AD,,,,,,,,,,1,,,
2018,June,6/19/2018,,SGL92,C,W,5,BLACK337,Y,WFM ,M,AD,,,,,,,,,,3,,,
2018,June,6/19/2018,,SGL92,C,E,6,BLACK339,Y,WFM ,M,AD,,,,,,,,,,2,,,
2018,June,6/19/2018,,SGL92,C,E,8,BLACK342,Y,WFM ,M,AD,,,,,,,,,,2,,,
2018,June,6/19/2018,,SGL92,C,W,25,BLACK351,N,WFM ,F,AD,,,15,1.5,2,,7,,,4,,,
2018,June,6/19/2018,,SGL92,C,W,20,BLACK358,N,WFM ,M,AD,,,24,1.75,2,,7.5,,,3,,,
2018,June,6/19/2018,,SGL92,C,W,10,BLACK360,Y,WFM ,F,AD,,,,,,,,1,1,2,,,
2018,June,6/19/2018,,SGL92,C,E,9,BLACK361,Y,WFM ,F,AD,,,,,,,,,,0,,,
2018,June,6/19/2018,,SGL92,C,E,24,BLACK362,Y,WFM ,M,AD,,,,,,,,,,3,,,
2018,June,6/19/2018,,SGL92,C,E,6,BLACK364,Y,WFM ,F,AD,,,,,,,,,,4,,,
2018,June,6/19/2018,,SGL92,C,E,7,BLACK367,Y,WFM ,M,AD,,,,,,,,,,2,,,
2018,June,6/19/2018,,SGL92,C,W,19,BLACK374,N,WFM ,M,AD,,,22,1.5,2,,9,,,1,,,
2018,June,6/19/2018,,SGL92,C,E,19,BLACK377,Y,WFM ,M,AD,,,,,,,,,,2,,,
2018,June,6/19/2018,,SGL92,C,W,22,BLACK382,Y,WFM ,M,AD,,,,,,,,,,14,,,
2018,June,6/19/2018,,SGL92,C,W,21,BLACK393,Y,WFM ,F,AD,,,,,,,,,,1,,,
2018,June,6/27/2018,,SGL92,C,W,12,BLACK305,N,WFM ,F,AD,,,25,1.5,1.8,,9,,,2,,,
2018,June,6/27/2018,,SGL92,C,E,16,BLACK312,Y,WFM ,,AD,,,,,,,,,,4,,,
2018,June,6/27/2018,,SGL92,C,W,13,BLACK316,N,WFM ,M,AD,,,35,1.5,1.9,,7.2,,,1,,,
2018,June,6/27/2018,,SGL92,C,W,7,BLACK335,N,WFM ,F,AD,,,15,1,2,,6.5,,,5,,,
2018,June,6/27/2018,,SGL92,C,E,3,BLACK339,Y,WFM ,M,AD,,,,,,,,,,0,,,
2018,June,6/27/2018,,SGL92,C,E,9,BLACK342,Y,WFM ,M,AD,,,,,,,,,,4,,,
2018,June,6/27/2018,,SGL92,C,E,24,BLACK349,Y,WFM ,M,AD,,,,,,,,,,0,,,
2018,June,6/27/2018,,SGL92,C,W,24,BLACK349,Y,WFM ,M,AD,,,,,,,,,,9,1,,
2018,June,6/27/2018,,SGL92,C,E,25,BLACK362,Y,WFM ,F,AD,,,,,,,,,,0,,,
2018,June,6/27/2018,,SGL92,C,E,10,BLACK367,Y,WFM ,M,AD,,,,,,,,,,0,,,
2018,June,6/27/2018,,SGL92,C,W,5,BLACK368,Y,WFM ,,AD,,,,,,,,,,6,,,
2018,June,6/27/2018,,SGL92,C,W,20,BLACK374,Y,WFM ,M,AD,,,,,,,,,,4,,,
2018,June,6/27/2018,,SGL92,C,E,20,BLACK377,Y,WFM ,M,AD,,,,,,,,,,6,,,
2018,June,6/27/2018,,SGL92,C,E,19,BLACK380,Y,WFM ,F,AD,,,,,,,,,,3,,,
2018,June,6/27/2018,,SGL92,C,E,11,BLACK381,Y,WFM ,M,AD,,,,,,,,,,1,,,
2018,June,6/27/2018,,SGL92,C,E,2,,N,WFM ,,AD,,,,,,,,,,,,,
2018,May,5/8/2018,,SGL103,A,W,8,BLUE311,N,WFM ,F,AD,,,18,1.5,2,,8.9,,,0,,,
2018,May,5/8/2018,,SGL103,A,E,19,BLUE325,N,WFM ,F,AD,,,27.5,1.1,2,,9.1,,,0,,,
2018,May,5/8/2018,,SGL103,A,E,25,BLUE346,N,WFM ,F,AD,,,25.9,1.6,2.3,,9.5,,,1,,,
2018,May,5/8/2018,,SGL103,A,E,24,BLUE350,N,WFM ,F,AD,,,23,1.5,2.3,,8.8,,,0,,,
2018,May,5/8/2018,,SGL103,B,W,7,RED361,N,WFM ,F,AD,,,22.5,1.4,1.9,,9,,,0,,,
2018,May,5/8/2018,,SGL103,B,E,2,RED397,N,WFM ,M,AD,,,24.6,1.8,2.2,,8.5,,,0,,,
2018,May,5/9/2018,,SGL103,B,E,3,RED388,N,WFM ,F,AD,,,24,1,1.8,,9.1,,,0,,,
2018,May,5/17/2018,,SGL103,A,E,25,BLUE307,N,WFM ,F,AD,,,21,1.2,2.3,,7.6,,,7,,,
2018,May,5/17/2018,,SGL103,A,W,6,BLUE311,Y,WFM ,F,AD,,,31,1.4,1.7,,8.8,,,2,,,
2018,May,5/17/2018,,SGL103,A,W,15,BLUE314,N,WFM ,F,AD,,,33,1.5,2.5,,10,,,,,,
2018,May,5/17/2018,,SGL103,A,E,18,BLUE330,N,WFM ,F,AD,,,29,1.4,2,,7.9,,,0,,,
2018,May,5/17/2018,,SGL103,A,W,9,BLUE337,N,WFM ,M,AD,,,26,1.5,1.9,,9.2,,,1,,,
2018,May,5/17/2018,,SGL103,B,W,8,RED361,Y,WFM ,F,AD,,,28,1.1,1.8,,8.8,,,2,,,
2018,May,5/17/2018,,SGL103,B,E,19,RED380,N,WFM ,F,AD,,,37,1.5,2,,9,,,0,,,
2018,May,5/17/2018,,SGL103,B,E,15,RED388,Y,WFM ,F,AD,,,28,1.9,1.9,,9.5,,,0,,,
2018,May,5/17/2018,,SGL103,B,E,11,RED392,N,WFM ,M,AD,,,27,1.2,2,,10,,,1,,,
2018,May,5/25/2018,,SGL103,A,W,9,BLUE303,N,WFM ,F,AD,,,28,1.4,2,,9,,,1,,,
2018,May,5/25/2018,,SGL103,A,W,6,BLUE311,N,WFM ,F,AD,,,41,,,,,,,,,,
2018,May,5/25/2018,,SGL103,A,W,13,BLUE314,Y,WFM ,F,AD,,,27,1.5,1.5,,9.4,,,3,,,
2018,May,5/25/2018,,SGL103,A,W,13,BLUE314,Y,WFM ,F,AD,,,17,,,,,,,,,,
2018,May,5/25/2018,,SGL103,A,W,1,BLUE320,N,WFM ,F,AD,,,26,1.5,2,,7,,,3,,,
2018,May,5/25/2018,,SGL103,A,W,16,BLUE341,N,WFM ,M,AD,,,20,1.4,1.9,,7.3,,,2,,,
2018,May,5/25/2018,,SGL103,A,E,25,BLUE346,Y,WFM ,F,AD,,,27.5,,,,,,,,,,
2018,May,5/25/2018,,SGL103,A,W,7,BLUE362,N,WFM ,M,AD,,,23,1.2,2,,9.5,,,,,,
2018,May,5/25/2018,,SGL103,A,W,19,BLUE368,N,WFM ,M,AD,,,32,1.7,2,,10,,,0,,,
2018,May,5/25/2018,,SGL103,A,E,22,BLUE373,N,WFM ,F,AD,,,31,1.3,1.9,,9.4,,,,,,
2018,May,5/25/2018,,SGL103,A,E,12,BLUE375,N,WFM ,F,AD,,,44,1.4,2.3,,9.4,,,,,,
2018,May,5/25/2018,,SGL103,A,E,20,BLUE383,N,WFM ,M,AD,,,19,1,2,,9,,,2,,,
2018,May,5/25/2018,,SGL103,B,E,20,RED303,N,WFM ,M,AD,,,22,1.2,1.9,,8.9,,,7,,,
2018,May,5/25/2018,,SGL103,B,E,8,RED310,N,WFM ,M,AD,,,27,1,2,,9.1,,,0,,,
2018,May,5/25/2018,,SGL103,B,W,8,RED361,Y,WFM ,F,AD,,,24,1,2,,9,,,2,,,
2018,May,5/25/2018,,SGL103,B,E,4,RED363,N,WFM ,M,AD,,,20,2,2,,8.5,,,1,,,
2018,May,5/25/2018,,SGL103,B,E,11,RED388,Y,WFM ,F,AD,,,,,,,,,,,,,
2018,May,5/25/2018,,SGL103,B,E,19,RED390,Y,WFM ,F,AD,,,25,1.5,2,,9.9,,,10,,,
2018,May,5/25/2018,,SGL103,B,E,3,RED397,Y,WFM ,M,AD,,,22,1.2,1.9,,9.8,,,0,,,
2018,May,5/30/2018,,SGL103,A,E,1,BLUE313,N,WFM ,F,JUV,,,12,1.2,1.8,,6.8,,,6,,,
2018,May,5/30/2018,,SGL103,A,W,14,BLUE314,Y,WFM ,F,AD,,,31.5,,,,,,,0,,,
2018,May,5/30/2018,,SGL103,A,W,3,BLUE320,Y,WFM ,F,AD,,,21.5,,,,,,,1,,,
2018,May,5/30/2018,,SGL103,A,E,25,BLUE327,N,WFM ,M,AD,,,24,1.7,2.2,,8,,,0,,,
2018,May,5/30/2018,,SGL103,A,W,18,BLUE368,Y,WFM ,M,AD,,,47,1.1,2.4,,9.7,,,0,,,
2018,May,5/30/2018,,SGL103,A,W,22,BLUE373,Y,WFM ,F,AD,,,37,,,,,,,14,,,
2018,May,5/30/2018,,SGL103,A,E,11,BLUE375,Y,WFM ,F,AD,,,22,1.3,2,,8.5,,,2,,,
2018,May,5/30/2018,,SGL103,A,W,7,BLUE376,N,WFM ,F,AD,,,21.5,1.3,2.1,,7.7,,,0,,,
2018,May,5/30/2018,,SGL103,A,E,19,BLUE382,Y,WFM ,M,AD,,,25,,,,,,,6,,,
2018,May,5/30/2018,,SGL103,A,E,23,BLUE386,N,WFM ,F,AD,,,31,1.5,2,,8.5,,,0,,,
2018,May,5/30/2018,,SGL103,A,E,15,BLUE388,N,WFM ,M,AD,,,25,1.5,2,,9.9,,,0,,,
2018,May,5/30/2018,,SGL103,A,E,20,BLUE400,N,WFM ,F,AD,,,,1.5,2,,9.5,,,0,,,
2018,May,5/30/2018,,SGL103,B,E,25,RED329,N,WFM ,F,AD,,,20,1.5,2,,7.7,,,1,,,
2018,May,5/30/2018,,SGL103,B,E,15,RED341,N,WFM ,F,AD,,,19,1.5,2,,8.7,,,0,,,
2018,May,5/30/2018,,SGL103,B,E,3,RED344,N,WFM ,M,AD,,,19,1.2,2,,8.8,,,1,,,
2018,May,5/30/2018,,SGL103,B,W,6,RED361,Y,WFM ,F,AD,,,24.5,1.2,2.2,,9.2,,,0,,,
2018,May,5/30/2018,,SGL103,B,E,21,RED330,N,,M,AD,,,22,1.5,1.9,,9.2,,,2,,,
2018,May,5/25/2018,,SGL92,C,E,17,BLACK380,N,WFM ,F,AD,,,25,1.75,1.75,,9.5,,,0,,,
2018,May,5/25/2018,,SGL92,C,W,20,BLACK393,N,WFM ,F,AD,,,23,1.5,2,,9,,,16,,,
2018,May,5/25/2018,,SGL92,C,E,4,BLACK396,N,WFM ,M,AD,,,24,1.5,2,,10.5,,,2,,,
2018,May,5/30/2018,,SGL92,C,W,22,BLACK349,N,WFM ,M,AD,,,19.5,1.5,2,,10.5,,,7,,,
2018,May,5/30/2018,,SGL92,C,E,5,BLACK364,N,WFM ,F,AD,,,20,1.5,2,,9.5,,,4,,,
2018,May,5/30/2018,,SGL92,C,E,8,BLACK367,N,WFM ,M,AD,,,25,1.5,2,,10,,,0,,,
2018,May,5/30/2018,,SGL92,C,E,18,BLACK380,Y,WFM ,F,AD,,,20,1.5,1.5,,7.5,,,2,,,
2018,May,5/30/2018,,SGL92,C,E,9,BLACK388,N,WFM ,F,JUV,,,15,1.3,2,,6.4,,,2,,,
2020,August,8/5/2020,,SGL176,N,S10,12,7012,N,WFM ,F,AD,,,26,1.7,2,,10.5,,,2,,,
2020,August,8/5/2020,,SGL176,N,S13,24,7024,Y,WFM ,M,AD,,,17,1.5,2,,7.5,,,19,,,
2020,August,8/5/2020,,SGL176,N,S13,21,BD8,N,WFM ,F,AD,,,16,1.7,2.1,,7.5,,,3,,,
2020,August,8/5/2020,,SGL176,N,S13,19,BDC4,Y,WFM ,M,AD,,,18,1.2,2,,7.5,,,1,,,
2020,August,8/5/2020,,SGL176,N,S12,13,BLACK114,Y,WFM ,M,AD,,,16,1.5,2,,8.5,,,15,,,
2020,August,8/5/2020,,SGL176,N,S13,12,BLACK122,Y,WFM ,M,AD,,,24,1.2,2,,8,,,15,,,
2020,August,8/5/2020,,SGL176,C,S9,18,BLACK124,Y,WFM ,M,AD,,,24,1,2,,9.5,,,21,,,
2020,August,8/5/2020,,SGL176,N,S12,8,BLACK132,Y,WFM ,F,AD,,,27,,2,,9.9,,,20,,,
2020,August,8/5/2020,,SGL176,N,S15,20,BLACK196,Y,WFM ,M,AD,,,16,1.5,2,,8.5,,,15,,,
2020,August,8/5/2020,,SGL176,N,S14,6,BLACK211,Y,WFM ,M,AD,,,17,1.5,2,,8.5,,,3,,,
2020,August,8/5/2020,,SGL176,N,S10,8,BLACK270,N,WFM ,M,AD,,,13,1,2,,9,,,5,,,
2020,August,8/5/2020,,SGL176,N,S16,14,P12,Y,WFM ,M,AD,,,27,1.5,2,,10,,,78,,,
2020,August,8/5/2020,,SGL176,N,S13,22,P24,N,WFM ,M,JUV,,,25,1.8,2,,9,,,11,,,
2020,August,8/6/2020,,SGL176,C,S7,1,BD3,Y,WFM ,M,AD,,,28,1.4,2,,10.5,,,21,,,
2020,August,8/6/2020,,SGL176,N,S13B,22,BD8,Y,WFM ,F,JUV,,,17,1.7,2,,8,,,3,,,
2020,August,8/6/2020,,SGL176,N,S13B,8,BDC4,Y,WFM ,M,AD,,,17,1.5,2,,8.5,,,3,,,
2020,August,8/6/2020,,SGL176,C,S11B,7,BDE2,N,WFM ,M,AD,,,16,1.2,1.8,,7.5,,,29,,,
2020,August,8/6/2020,,SGL176,C,S7,24,BDT3,Y,WFM ,M,AD,,,22,1.5,1.8,,9,,,14,,,
2020,August,8/6/2020,,SGL176,N,S12B,17,BLACK114,Y,WFM ,M,AD,,,18,1.5,2,,8.5,,,5,,,
2020,August,8/6/2020,,SGL176,N,S12B,12,BLACK122,Y,WFM ,M,AD,,,23,1.3,2.1,,9.5,,,17,,,
2020,August,8/6/2020,,SGL176,N,S12B,6,BLACK132,Y,WFM ,F,AD,,,23,1.2,2,,9,,,19,,,
2020,August,8/6/2020,,SGL176,N,S14B,5,BLACK211,Y,WFM ,M,AD,,,18,1.8,1.8,,,,,8,,,
2020,August,8/6/2020,,SGL176,N,S12B,8,BLACK217,N,WFM ,F,AD,,,27,1.3,1.8,,9.5,,,8,,,
2020,August,8/6/2020,,SGL176,N,S15B,3,BLACK246,Y,WFM ,M,AD,,,19,1.5,2,,8.5,,,6,,,
2020,August,8/6/2020,,SGL176,C,S7,2,BLACK287,Y,WFM ,F,AD,,,20,1.6,2,,9.7,,,40,,,
2020,August,8/6/2020,,SGL176,C,S11B,6,BLACK390,Y,WFM ,M,AD,,,16,1,1.9,,9,,,26,,,
2020,August,8/6/2020,,SGL176,C,S7,14,BLACK470,N,WFM ,M,AD,,,23,1.6,2,,8.2,,,46,,,
2020,August,8/6/2020,,SGL176,N,S14B ,1,P18,Y,WFM ,M,AD,,,18,1.3,1.8,,8.3,,,18,,,
